"lon","lat","present","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","elevation"
-117.043898,33.049884,1,17.7565002441406,13.2789993286133,53.6742095947266,407.706268310547,30.4720001220703,5.73199987411499,24.7399997711182,13.5699996948242,22.4020004272461,23.1293334960938,13.0766668319702,332,68,1,90.0898513793945,188,6,12,175,144.543331641713
-117.042167,33.043753,1,17.7565002441406,13.2789993286133,53.6742095947266,407.706268310547,30.4720001220703,5.73199987411499,24.7399997711182,13.5699996948242,22.4020004272461,23.1293334960938,13.0766668319702,332,68,1,90.0898513793945,188,6,12,175,144.543331641713
-117.042044,32.782267,1,18.1035003662109,11.9549999237061,55.1837120056152,350.327301025391,29.0440006256104,7.38000011444092,21.6640014648438,14.474666595459,21.96533203125,22.7513332366943,14.1260004043579,312,63,1,91.0648345947266,182,6,10,159,132.45108266088
-117.031753,34.071422,1,15.6248340606689,16.2983341217041,51.4922676086426,587.838500976562,33.7120018005371,2.05999994277954,31.6520023345947,9.55466651916504,22.7860012054443,23.3899993896484,9.10333347320557,397,71,2,78.0628433227539,209,17,31,193,983.638673251144
-117.022744,32.823253,1,17.8661670684814,13.0590000152588,55.3159942626953,381.971069335938,30.2520008087158,6.64400005340576,23.6080017089844,13.8959999084473,22.1159992218018,22.941333770752,13.5773334503174,338,67,1,91.0739898681641,195,6,11,176,210.5055431936
-117.014566,32.822622,1,17.8661670684814,13.0590000152588,55.3159942626953,381.971069335938,30.2520008087158,6.64400005340576,23.6080017089844,13.8959999084473,22.1159992218018,22.941333770752,13.5773334503174,338,67,1,91.0739898681641,195,6,11,176,210.5055431936
-117.012283,32.813919,1,17.8661670684814,13.0590000152588,55.3159942626953,381.971069335938,30.2520008087158,6.64400005340576,23.6080017089844,13.8959999084473,22.1159992218018,22.941333770752,13.5773334503174,338,67,1,91.0739898681641,195,6,11,176,210.5055431936
-117.008075,33.014781,1,17.5973339080811,13.8346672058105,54.5101127624512,415.146392822266,31.1520004272461,5.77199983596802,25.3800010681152,13.307333946228,22.3540000915527,23.1353340148926,12.960000038147,362,73,1,89.4515533447266,204,7,14,189,251.514326011119
-117.006329,32.688527,1,18.0394992828369,12.2463331222534,55.6853981018066,349.909118652344,28.9440002441406,6.9520001411438,21.992000579834,14.4159994125366,21.8719997406006,22.6520004272461,14.0120000839233,285,59,1,91.0844116210938,168,6,10,145,85.7392630113951
-117.000442,32.728378,1,18.19700050354,12.6020002365112,55.8401298522949,358.615264892578,29.6319999694824,7.06400012969971,22.568000793457,14.4766674041748,22.1579990386963,22.941333770752,14.1100006103516,305,62,1,90.8152847290039,178,6,10,155,126.484326054353
-116.985478,33.473702,1,17.2838325500488,17.0276660919189,52.4250793457031,548.726257324219,35.5400009155273,3.05999994277954,32.4799995422363,11.692666053772,23.8113327026367,24.5846672058105,11.1319999694824,337,67,2,84.8265991210938,184,12,22,177,519.131361831717
-116.981504,32.725842,1,18.0223331451416,13.1306667327881,55.9799880981445,373.173370361328,30.2080001831055,6.7519998550415,23.4560012817383,14.1366662979126,22.1633338928223,22.9713325500488,13.8013334274292,311,62,1,90.6636962890625,181,6,11,160,169.528718904303
-116.969448,32.960529,1,17.2865009307861,14.9016666412354,55.3718299865723,442.347137451172,32.2919998168945,5.38000011444092,26.9119987487793,12.6566667556763,22.3653335571289,23.2626667022705,12.5333337783813,418,82,2,88.0635528564453,232,10,18,216,459.670375061417
-116.95482,33.040408,1,17.0948333740234,15.5030002593994,54.2898178100586,473.999877929688,32.9799995422363,4.42399978637695,28.5559997558594,12.2106666564941,22.6079998016357,23.4973335266113,11.9440002441406,405,79,2,87.0787353515625,224,11,19,208,454.272091647222
-116.953859,33.045069,1,17.1638336181641,15.7363328933716,54.278190612793,478.892425537109,33.2840003967285,4.29199981689453,28.992000579834,12.224666595459,22.746000289917,23.6119995117188,11.9259996414185,391,77,2,87.7868804931641,217,9,17,203,410.132076334132
-116.949632,34.880248,1,18.878833770752,17.6763324737549,44.5606880187988,808.514343261719,40.0999984741211,0.432000011205673,39.6679992675781,11.1199998855591,22.054666519165,29.0613327026367,9.39799976348877,92,16,1,55.5184860229492,42,8,15,42,657.922338788854
-116.944022,32.727914,1,17.7691669464111,13.4723329544067,55.3869972229004,390.129425048828,30.576000213623,6.2519998550415,24.3240013122559,13.7340002059937,22.1233329772949,22.9466667175293,13.3553333282471,307,61,1,91.0971832275391,179,6,10,160,168.181101821335
-116.933463,32.649125,1,17.67799949646,13.1253328323364,56.1583671569824,373.703948974609,29.8999996185303,6.52799987792969,23.3719997406006,13.7626667022705,21.8473339080811,22.6593322753906,13.5073337554932,302,61,1,91.6449203491211,178,6,10,157,192.661660966221
-116.9232,32.715535,1,17.7691669464111,13.4723329544067,55.3869972229004,390.129425048828,30.576000213623,6.2519998550415,24.3240013122559,13.7340002059937,22.1233329772949,22.9466667175293,13.3553333282471,307,61,1,91.0971832275391,179,6,10,160,168.181101821335
-116.908947,32.77705,1,17.9158325195312,14.2803335189819,55.4877738952637,411.966278076172,31.7479991912842,6.01200008392334,25.7360000610352,13.6466665267944,22.5393333435059,23.3626670837402,13.2580003738403,316,62,2,88.6644897460938,181,8,13,163,205.843888539433
-116.859237,34.361332,1,13.6466665267944,16.0366668701172,45.6105422973633,722.691833496094,33.3880004882812,-1.77199995517731,35.1599998474121,6.49933338165283,20.2653331756592,22.8193340301514,5.29466676712036,527,95,2,77.5218048095703,266,25,27,264,1463.63651604624
-116.854647,32.831444,1,17.6191673278809,14.8363332748413,55.1700630187988,445.667999267578,32.5480003356934,5.65599966049194,26.8920001983643,12.9793338775635,22.7446670532227,23.5926666259766,12.7360000610352,379,74,2,87.9374923706055,212,9,16,195,385.360238125602
-116.832169,33.085563,1,16.8628330230713,17.1823329925537,54.250862121582,527.281860351562,34.8600006103516,3.18799996376038,31.6720008850098,11.3653335571289,23.0326671600342,23.958667755127,11.1366662979126,424,79,2,84.0757675170898,230,14,25,213,646.958677404082
-116.694501,33.670342,1,12.9221668243408,15.5196666717529,49.9667320251465,608.1533203125,30.6280002593994,-0.432000011205673,31.0599994659424,6.65733337402344,17.7706661224365,20.9286670684814,6.2906665802002,529,89,2,74.1024017333984,262,29,54,254,1459.60008579161
-116.682978,34.008172,1,15.7016668319702,15.7593336105347,47.9765357971191,655.793090820312,34.1920013427734,1.34399998188019,32.8479995727539,9.0406665802002,21.1486663818359,24.1233329772949,8.26533317565918,327,57,2,69.3188552856445,159,21,43,158,1060.85434194627
-116.682358,33.894822,1,18.4803333282471,16.6560001373291,48.7473678588867,657.057495117188,37.3839988708496,3.21600008010864,34.1679992675781,11.8793334960938,23.9360008239746,26.8626670837402,10.8940000534058,228,43,1,71.7001342773438,115,14,30,114,575.188825074345
-116.665851,33.985844,1,18.3369998931885,17.343334197998,50.5518646240234,654.931701660156,37.423999786377,3.1159999370575,34.3079986572266,11.5839996337891,23.6840000152588,26.7506656646729,10.9006662368774,238,43,1,67.3193740844727,115,16,37,115,769.873680654497
-116.655754,33.988318,1,18.3369998931885,17.343334197998,50.5518646240234,654.931701660156,37.423999786377,3.1159999370575,34.3079986572266,11.5839996337891,23.6840000152588,26.7506656646729,10.9006662368774,238,43,1,67.3193740844727,115,16,37,115,769.873680654497
-116.638348,33.925015,1,19.5723342895508,17.7453327178955,50.9864730834961,648.693664550781,38.6920013427734,3.88800001144409,34.8040008544922,12.9013328552246,24.8606662750244,27.8993339538574,12.1513328552246,211,39,1,68.8918533325195,105,13,31,103,565.397003094438
-116.636831,33.620802,1,13.326000213623,16.4186668395996,50.5314140319824,637.635620117188,31.8799991607666,-0.611999988555908,32.492000579834,6.73199987411499,18.5073337554932,21.6499996185303,6.37733316421509,583,98,3,75.1303024291992,290,31,59,281,1543.26643996103
-116.607376,32.871122,1,13.8808336257935,14.9650001525879,50.3465232849121,558.358337402344,30.7199993133545,0.995999991893768,29.7239990234375,8.26266670227051,18.0699996948242,21.4126663208008,7.87666654586792,553,104,3,80.679801940918,296,27,42,266,1130.07519611581
-116.572049,34.051281,1,17.9568328857422,17.8796672821045,50.473316192627,675.266723632812,37.5839996337891,2.16000008583069,35.423999786377,10.2253332138062,23.7333335876465,26.5006675720215,10.2253332138062,234,40,1,62.1744689941406,109,18,41,109,882.754647164989
-116.5673,34.042542,1,17.9568328857422,17.8796672821045,50.473316192627,675.266723632812,37.5839996337891,2.16000008583069,35.423999786377,10.2253332138062,23.7333335876465,26.5006675720215,10.2253332138062,234,40,1,62.1744689941406,109,18,41,109,882.754647164989
-116.566628,34.04753,1,17.9568328857422,17.8796672821045,50.473316192627,675.266723632812,37.5839996337891,2.16000008583069,35.423999786377,10.2253332138062,23.7333335876465,26.5006675720215,10.2253332138062,234,40,1,62.1744689941406,109,18,41,109,882.754647164989
-116.561795,32.829497,1,13.4743328094482,14.5939998626709,50.1581001281738,554.814880371094,29.9079990386963,0.811999976634979,29.0959987640381,7.9060001373291,17.7180004119873,20.9680004119873,7.54866647720337,558,105,3,79.1875152587891,296,28,46,265,1189.32377287874
-116.52275,32.68637,1,14.9701662063599,15.1230001449585,50.727897644043,559.899963378906,31.7479991912842,1.93599998950958,29.8119983673096,9.37666606903076,19.2053337097168,22.5219993591309,8.95600032806396,421,75,2,76.8609466552734,216,21,38,200,955.882329938677
-116.511498,34.219276,1,15.166166305542,17.7416667938232,48.9830665588379,709.10986328125,35.2280006408691,-0.992000043392181,36.2200012207031,7.99333333969116,21.5300006866455,24.1059989929199,7.02733325958252,385,63,2,66.0030059814453,179,25,35,179,1346.39014892456
-116.47447,32.922679,1,13.1358337402344,14.0836668014526,46.6779365539551,624.426696777344,30.4160003662109,0.244000002741814,30.1720008850098,6.79466676712036,18.2406673431396,21.3426666259766,6.28266668319702,633,120,4,78.5096435546875,335,34,58,299,1461.35072544591
-116.472495,33.098211,1,17.1124992370605,17.0556659698486,49.6150436401367,661.778991699219,36.2159996032715,1.8400000333786,34.3759994506836,10.3940000534058,22.4039993286133,25.6833343505859,9.59733295440674,353,64,2,76.8532791137695,183,18,34,174,838.03208161428
-116.455706,33.083201,1,17.4514999389648,17.4916667938232,49.9590606689453,672.073303222656,36.7960014343262,1.78400003910065,35.0120010375977,10.6366662979126,22.9246673583984,26.1206665039062,9.80533313751221,333,61,2,75.2334976196289,171,18,34,164,851.16902268386
-116.452177,33.225258,1,18.1313343048096,16.7959995269775,48.6276779174805,679.773498535156,37.2639999389648,2.72399997711182,34.5400009155273,11.2086668014526,23.5713329315186,26.923999786377,10.3979997634888,303,55,2,73.2979049682617,153,17,34,149,766.784255967482
-116.441847,33.604187,1,15.1311664581299,16.6016674041748,48.1710395812988,683.478637695312,34.3559989929199,-0.108000002801418,34.4640007019043,8.21933364868164,21.0633335113525,23.7746658325195,7.32200002670288,359,59,2,66.6660919189453,169,24,53,168,1195.84028638398
-116.438296,33.600023,1,15.1311664581299,16.6016674041748,48.1710395812988,683.478637695312,34.3559989929199,-0.108000002801418,34.4640007019043,8.21933364868164,21.0633335113525,23.7746658325195,7.32200002670288,359,59,2,66.6660919189453,169,24,53,168,1195.84028638398
-116.435905,33.605622,1,15.1311664581299,16.6016674041748,48.1710395812988,683.478637695312,34.3559989929199,-0.108000002801418,34.4640007019043,8.21933364868164,21.0633335113525,23.7746658325195,7.32200002670288,359,59,2,66.6660919189453,169,24,53,168,1195.84028638398
-116.429552,33.939707,1,20.9318332672119,18.1343326568604,49.5365333557129,693.191162109375,40.6399993896484,4.03200006484985,36.6079978942871,12.8846664428711,22.990665435791,29.6606674194336,12.8846664428711,154,28,1,59.2781753540039,71,12,31,71,414.636803622718
-116.388843,34.073582,1,15.4365005493164,16.9530010223389,48.2167205810547,705.294677734375,35.1360015869141,-0.0240000002086163,35.1599998474121,7.40133333206177,21.6520004272461,24.314001083374,7.40133333206177,359,58,2,63.3748931884766,165,26,57,165,1331.87562816111
-116.341078,34.219173,1,17.6016674041748,18.253999710083,47.8254051208496,755.478454589844,38.439998626709,0.272000014781952,38.1679992675781,8.7946662902832,20.2406673431396,27.0526657104492,8.7946662902832,210,32,1,53.1371879577637,89,17,34,89,968.456135878939
-116.334467,34.106617,1,16.3518333435059,17.433666229248,47.2252311706543,743.028137207031,36.7840003967285,-0.131999999284744,36.9160003662109,7.76666688919067,23.054666519165,25.6879997253418,7.76666688919067,283,44,1,58.3699073791504,125,22,36,125,1122.04224193307
-116.304292,32.950453,1,18.7485008239746,15.6449995040894,46.6680564880371,681.425720214844,37.2200012207031,3.69600009918213,33.5240020751953,11.8900003433228,24.2993335723877,27.550666809082,11.0013332366943,258,47,2,73.2874069213867,131,14,28,128,650.470949390216
-116.274453,34.165695,1,18.4911670684814,18.1849994659424,46.6617050170898,773.912536621094,39.5559997558594,0.583999991416931,38.9720001220703,9.41600036621094,21.4093341827393,28.1793327331543,9.41600036621094,162,22,1,47.0971183776855,63,13,33,63,780.743178051033
-116.167521,32.752591,1,19.0671672821045,15.131667137146,46.393383026123,666.26220703125,37.1640014648438,4.5479998588562,32.6160011291504,12.3266668319702,24.4433326721191,27.7486667633057,11.5686664581299,218,39,2,70.3102416992188,109,12,27,108,609.935692895018
-116.166793,32.635077,1,16.5288333892822,15.5436668395996,47.6565704345703,653.477600097656,34.8279991149902,2.21199989318848,32.6159973144531,10.0100002288818,21.9073333740234,25.0959987640381,9.26133346557617,257,44,2,65.6027755737305,122,17,37,118,879.474748933081
-118.7397616722,34.450502723886,0,17.0419998168945,15.4140005111694,52.6003303527832,503.730194091797,33.447998046875,4.14400005340576,29.3039970397949,11.8439998626709,23.0326671600342,23.71533203125,11.4373331069946,419,89,0,98.1895446777344,245,4,10,236,432.676102404891
-121.866292174001,36.4329522086264,0,11.9440002441406,11.3079996109009,58.834545135498,305.269866943359,22.8400001525879,3.62000012397766,19.2199993133545,9.12133312225342,15.0793333053589,16.0626659393311,8.83933353424072,1014,196,4,90.6873397827148,532,14,22,530,708.529282603701
-118.908372348513,34.1705781234467,0,16.7993335723877,13.7746667861938,56.7232208251953,378.977844238281,29.9200000762939,5.63600015640259,24.2840003967285,12.8760004043579,21.0433330535889,21.8273334503174,12.5366668701172,399,87,0,102.247589111328,240,3,7,232,249.631465534131
-121.965724022087,37.8471747910392,0,15.0276670455933,12.9226665496826,50.0103187561035,491.151702880859,29.5240001678467,3.68400001525879,25.8400001525879,8.98600006103516,20.6186676025391,21.0139999389648,8.98600006103516,519,108,1,91.1581878662109,280,6,10,280,201.130440876427
-117.313774477447,34.1804037534427,0,17.6560001373291,16.1159992218018,52.687328338623,537.272766113281,34.7840003967285,4.19600009918213,30.5880012512207,12.1326665878296,24.2299995422363,24.7193336486816,11.6619997024536,311,62,2,87.1350631713867,181,10,18,160,614.359829492963
-121.669980613815,37.2220222851551,0,15.1949996948242,14.565333366394,52.2204704284668,496.507385253906,30.7040004730225,2.81200003623962,27.8920001983643,9.27799987792969,20.8920001983643,21.441333770752,9.27799987792969,563,118,2,91.7935638427734,300,8,13,300,313.037930152334
-121.938565038901,37.4347305268359,0,15.683500289917,11.7316665649414,53.8446235656738,392.717895507812,27.1319999694824,5.3439998626709,21.7880001068115,11.7146663665771,20.0266666412354,20.2813339233398,10.7446670532227,344,69,1,87.9620056152344,179,5,8,174,-2.30818591563419
-116.727917549583,33.8204327417592,0,10.220666885376,14.0406665802002,47.2177391052246,614.885498046875,27.3999996185303,-2.33599996566772,29.7360000610352,3.76000022888184,15.2346668243408,18.2853336334229,3.67200016975403,765,129,4,75.8863372802734,379,40,74,368,2135.67684661442
-118.776658982832,34.3964758305088,0,17.075834274292,15.0416669845581,54.098934173584,460.063934326172,32.4799995422363,4.67600011825562,27.8039989471436,12.3386669158936,22.4553337097168,23.1499996185303,11.8826665878296,423,90,0,98.3381500244141,248,4,10,237,375.476559016301
-116.589245698729,32.7063074710142,0,16.0233325958252,14.9433336257935,51.4365081787109,536.141662597656,32.439998626709,3.38800001144409,29.0519981384277,10.5920000076294,19.8533325195312,23.279333114624,10.2819995880127,423,76,2,80.8398284912109,223,19,30,207,829.997710213994
-118.787610977684,34.3036388430686,0,16.9973335266113,15.3120002746582,54.5921287536621,467.693389892578,33.0279998779297,4.98000001907349,28.0480003356934,12.1113328933716,22.4479999542236,23.2726669311523,11.9200000762939,437,93,0,99.8142471313477,257,3,8,248,441.129473269028
-118.565013007013,34.2339892387438,0,18.3904991149902,15.5896663665771,54.1383056640625,466.60498046875,34.431999206543,5.63599967956543,28.7959995269775,13.1513328552246,23.8640003204346,24.5873336791992,13.1513328552246,390,82,1,98.8112564086914,219,4,8,219,257.425309112787
-118.781867463172,34.5620380633456,0,16.4489994049072,14.6626663208008,49.7241821289062,550.071472167969,32.923999786377,3.43600010871887,29.4879989624023,10.8213329315186,23.1420001983643,23.7026672363281,10.3359994888306,415,86,1,95.4485397338867,242,6,11,230,660.838943417137
-116.496477451174,33.4750610777031,0,14.8388338088989,16.078332901001,48.9894371032715,655.527526855469,33.3040008544922,0.483999997377396,32.8199996948242,8.04399967193604,20.216667175293,23.3333339691162,7.57133340835571,471,77,3,71.0349273681641,231,29,57,221,1399.57759540168
-119.194212675082,34.3779578120648,0,15.6826667785645,14.5873336791992,55.8730392456055,417.836486816406,30.3120002746582,4.2039999961853,26.1079998016357,11.3513336181641,20.5093326568604,21.3093338012695,11.2153339385986,508,114,1,101.205749511719,315,5,11,292,460.723671126873
-117.124681838322,33.596824771469,0,17.9393329620361,18.0533332824707,53.2735290527344,562.086059570312,36.8279991149902,2.94000005722046,33.8880004882812,12.1840000152588,24.6159992218018,25.326000213623,11.558666229248,326,64,2,86.1411056518555,182,10,20,171,427.955024732882
-122.272862047681,38.9608213964847,0,15.8708333969116,15.4383335113525,46.2336311340332,667.367126464844,35.2439994812012,1.85199999809265,33.3919982910156,8.19400024414062,24.1593322753906,24.1593322753906,8.19400024414062,584,123,1,91.4253311157227,319,9,9,319,255.344126242317
-117.736082096198,33.5522952534294,0,16.9426670074463,11.521333694458,55.1471099853516,343.045196533203,27.431999206543,6.53999996185303,20.8919982910156,13.4040002822876,20.7240009307861,21.466667175293,13.0666666030884,335,70,1,96.4300842285156,203,6,12,187,111.815640058525
-118.063886428126,34.3395567084171,0,12.9658336639404,12.4089994430542,42.1902618408203,669.405334472656,29.8759994506836,0.464000016450882,29.4119987487793,6.06399965286255,21.32200050354,21.8306655883789,5.71933317184448,635,124,2,91.5971984863281,348,12,26,343,1547.45699286284
-121.951344211947,38.0523002341593,0,15.2901515960693,12.3030300140381,49.016056060791,482.894348144531,29.3636360168457,4.26363658905029,25.0999984741211,9.02878761291504,20.6515159606934,20.7560596466064,9.02878761291504,426,95,1,92.6696243286133,237,6,9,237,-0.469129316658855
-122.186261666252,37.8951384947162,0,14.3583335876465,11.315333366394,51.6304702758789,412.73291015625,26.4039993286133,4.48799991607666,21.9160003662109,9.20599937438965,18.7959995269775,19.3393325805664,9.20599937438965,683,146,1,93.1776809692383,374,8,13,374,215.264139102614
-122.772165090421,38.7288818685705,0,13.59850025177,15.0130004882812,52.522388458252,513.795104980469,30.492000579834,1.90799999237061,28.5839996337891,7.88933324813843,19.7626667022705,20.2333335876465,7.88933324813843,1090,231,2,92.8082656860352,593,13,23,593,531.954484255933
-122.134410969247,37.7320327714589,0,15.0526666641235,11.0559997558594,54.2599143981934,361.404449462891,25.7199993133545,5.3439998626709,20.3759994506836,11.3940000534058,18.8446674346924,19.2406673431396,10.4433336257935,488,100,1,89.7725601196289,264,6,9,256,46.8323569992896
-117.305563122761,33.1679211291593,0,17.1439990997314,10.9966669082642,54.972339630127,331.993560791016,26.8239994049072,6.82000017166138,20.003999710083,13.6686668395996,20.6753330230713,21.5013332366943,13.3719997406006,303,59,1,87.2210006713867,167,6,12,157,66.6217499189116
-116.941689051806,33.4389672738394,0,15.8031663894653,16.4769992828369,51.7363739013672,550.291870117188,34.023998260498,2.17599987983704,31.8479976654053,10.1873331069946,22.3566665649414,23.2139987945557,9.75799942016602,394,75,2,82.6898193359375,211,16,29,204,760.776310508079
-116.508074529649,32.5818878997442,0,16.3454990386963,15.0203332901001,51.2989540100098,546.168334960938,32.9119987487793,3.63199996948242,29.2799987792969,10.8466663360596,20.3613338470459,23.6946659088135,10.4406661987305,359,64,2,79.0780792236328,187,16,29,177,741.304829080534
-116.471011422492,32.7219470213654,0,14.9748334884644,15.4823331832886,50.8284072875977,574.116088867188,32.1879997253418,1.72800004482269,30.4599990844727,9.20133304595947,19.4306678771973,22.673999786377,8.8100004196167,423,75,2,75.4207763671875,216,22,41,199,1005.83436475248
-120.669759134464,35.2810365150125,0,15.0769996643066,13.4099998474121,63.9302062988281,281.368591308594,25.6399993896484,4.66400003433228,20.9759998321533,12.2146663665771,18.0833339691162,18.5919990539551,11.7173337936401,590,130,1,101.459579467773,364,5,13,346,83.6825498055951
-122.125952697861,37.5520463628294,0,14.4583330154419,9.95833396911621,52.8293571472168,342.423400878906,24.0249996185303,5.17500019073486,18.8499984741211,11.0541667938232,18.1083335876465,18.3666667938232,10,423,81,2,86.1027603149414,224,7,10,211,-0.689237156949976
-116.347589100447,33.1130511698567,0,19.070333480835,16.8759994506836,48.4608306884766,686.037536621094,38.3320007324219,3.50799989700317,34.8240013122559,12.1253337860107,24.5493335723877,27.9759998321533,11.2653331756592,252,46,2,73.3188781738281,128,14,28,125,620.173414744329
-122.055522704122,37.9432653462667,0,15.683500289917,13.1090002059937,50.1261863708496,488.798095703125,30.1439990997314,3.99200010299683,26.1519985198975,10.9173336029053,21.2293338775635,21.4153327941895,9.53466606140137,481,103,1,91.7257461547852,261,6,9,261,27.5023019321743
-122.050968672672,37.3409884653905,0,15.3549995422363,12.6493330001831,55.5184936523438,394.571044921875,27.1679992675781,4.38399982452393,22.7840003967285,11.4553327560425,19.8473339080811,20.0699996948242,10.5126667022705,461,93,2,89.7385406494141,244,6,10,237,63.7334027364504
-118.470482545429,34.33689862563,0,16.3759994506836,14.195333480835,48.8214797973633,549.837951660156,32.7200012207031,3.64400005340576,29.076000213623,10.8326663970947,23.0606670379639,23.6853332519531,10.2953329086304,410,87,1,96.1398468017578,236,6,11,231,682.542842748048
-116.427933287249,32.7504816748833,0,13.27649974823,14.0069999694824,48.8661727905273,570.108459472656,29.8040008544922,1.13999998569489,28.6640014648438,7.45333337783813,17.8026657104492,20.9099998474121,7.23600006103516,542,101,3,75.6902770996094,280,30,53,250,1345.79500789104
-116.676836148051,33.8573130839414,0,13.8008337020874,14.7603330612183,46.0914726257324,659.99169921875,32.0559997558594,0.0320000052452087,32.023998260498,7.09866666793823,19.4153327941895,22.2446670532227,6.34333324432373,467,82,2,74.3356857299805,231,26,51,231,1319.18798644433
-122.435465983546,37.8307388406193,0,14.0258331298828,9.23499965667725,57.1826591491699,261.208557128906,22.4400005340576,6.28999996185303,16.1500015258789,10.578332901001,16.4449996948242,16.8883323669434,10.578332901001,810,170,2,93.5021743774414,447,10,14,447,1.02914446178586
-116.123667849023,32.8512760936788,0,21.8166656494141,17.2866668701172,48.5853462219238,699.509399414062,40.8880004882812,5.30800008773804,35.5800018310547,14.8433332443237,27.6259994506836,30.7146663665771,13.6893329620361,129,25,2,70.3796157836914,67,7,16,66,193.05852081877
-117.922929524795,34.5273872985032,0,15.904333114624,16.2906665802002,45.4487953186035,718.3525390625,35.4039993286133,-0.439999997615814,35.8439979553223,8.96733283996582,22.3513336181641,24.9393329620361,7.57133293151855,233,44,1,84.3829803466797,123,8,8,123,912.429926403974
-118.710351674446,34.1566809189894,0,16.8479995727539,14.4666662216187,54.1660423278809,430.843505859375,31.7679996490479,5.05999994277954,26.7080001831055,12.4759998321533,21.763334274292,22.6746673583984,12.1186666488647,405,87,0,101.141784667969,236,3,7,233,312.382577454288
-117.191523408019,33.3862792388111,0,17.4624996185303,14.8756666183472,54.3701248168945,447.576202392578,32.5480003356934,5.1879997253418,27.3600006103516,12.8053340911865,22.5900001525879,23.457332611084,12.5153331756592,340,66,2,87.0649032592773,188,8,16,177,283.627936831774
-119.193202851227,34.3475663136681,0,16.105167388916,14.5356664657593,58.2265129089355,374.408538818359,29.7399997711182,4.77600002288818,24.9640007019043,12.1833333969116,20.2913341522217,21.1140003204346,12.0453338623047,503,119,1,105.89868927002,326,5,10,298,320.754126775524
-121.925333982514,36.5885414417048,0,12.7763891220093,8.8019847869873,65.5932159423828,168.800201416016,19.5571422576904,6.13809537887573,13.4190464019775,11.0047616958618,14.3722219467163,14.8388891220093,10.719841003418,822,163,3,90.3500900268555,434,13,19,433,57.6491187079886
-116.895016360141,32.9354508395794,0,17.6071662902832,14.429666519165,53.9225234985352,451.137390136719,32.4879989624023,5.72800016403198,26.7599983215332,12.8846664428711,22.7639999389648,23.6753330230713,12.6933336257935,375,74,2,88.1021575927734,210,9,16,194,365.355104194153
-116.936393564745,33.3906563052749,0,13.8559999465942,14.4060001373291,48.8802947998047,569.07470703125,30.931999206543,1.46000003814697,29.4720001220703,7.99066638946533,20.7226657867432,21.5766658782959,7.77399969100952,555,99,3,81.7048110961914,293,25,41,279,1180.88927911423
-118.89539275844,34.156598251887,0,16.1923332214355,13.533332824707,54.9510040283203,400.571350097656,29.9599990844727,5.33199977874756,24.6279983520508,12.0780000686646,20.6933326721191,21.6193332672119,11.8559999465942,426,92,0,101.813171386719,254,3,7,247,373.743331786488
-116.417104354215,33.3619785426704,0,19.1520004272461,16.7466678619385,47.7820892333984,697.375793457031,38.568000793457,3.51999998092651,35.0480003356934,12.0486669540405,24.7693328857422,28.1353340148926,11.1446666717529,254,47,2,71.2473831176758,126,15,31,125,643.411010602696
-118.890456182313,34.1364387809713,0,16.1923332214355,13.533332824707,54.9510040283203,400.571350097656,29.9599990844727,5.33199977874756,24.6279983520508,12.0780000686646,20.6933326721191,21.6193332672119,11.8559999465942,426,92,0,101.813171386719,254,3,7,247,373.743331786488
-121.666516172625,36.5292676183037,0,13.4093332290649,14.7473335266113,57.2934494018555,416.613342285156,28.0879993438721,2.34800004959106,25.7399997711182,9.12600040435791,18.0620002746582,18.9606666564941,9.02933311462402,785,150,3,90.5130233764648,412,10,17,410,592.882729475442
-116.906463703809,33.5214639647384,0,17.2891674041748,18.7776660919189,54.2832641601562,575.964416503906,36.8359985351562,2.24399995803833,34.5919990539551,11.296667098999,24.1286659240723,24.8959999084473,10.8453330993652,363,68,2,80.7369689941406,194,16,29,183,691.548436125612
-117.881639865727,33.8999717156516,0,18.1348342895508,12.7123336791992,54.1965103149414,382.671203613281,30.1520004272461,6.69600009918213,23.4560012817383,14.2466669082642,22.533332824707,23.1760005950928,13.760666847229,384,84,1,99.5607681274414,239,6,12,219,93.8895874582066
-119.564695731005,34.459544787527,0,13.6361665725708,13.6876668930054,54.0672569274902,424.439178466797,28.2679996490479,2.95199990272522,25.3159999847412,9.36933326721191,18.6173324584961,19.4139995574951,9.21733379364014,511,103,1,96.0310897827148,295,5,12,283,773.92147376918
-116.786535769242,32.6747151667102,0,16.6718330383301,14.5603332519531,54.1356811523438,470.091552734375,31.7760009765625,4.88000011444092,26.8959999084473,11.7980003356934,22.2453327178955,23.0486660003662,11.710000038147,447,83,2,85.0532073974609,243,15,24,225,643.925151689671
-117.901148320766,36.1798196659938,0,13.9940004348755,15.9120006561279,43.2062568664551,781.348571777344,34.2080001831055,-2.61999988555908,36.8279991149902,6.31599998474121,21.3033332824707,23.8546676635742,4.82933330535889,217,39,4,63.9628562927246,102,20,23,102,1431.66023988358
-118.262482736022,34.3334378094769,0,14.0218334197998,12.2576675415039,43.5224647521973,620.12548828125,30.2840003967285,2.11999988555908,28.1640014648438,7.72333335876465,21.6813335418701,22.3279991149902,7.35733318328857,481,94,2,91.9310302734375,266,9,17,261,1259.68267911199
